date,speaker,party,sentence
2012-10-03,ROMNEY,Rep,"It’s just — it’s — we’ve got — when the president took office, 32 million people on food stamps; 47 million on food stamps today; economic growth this year slower than last year, and last year slower than the year before."
2012-10-03,ROMNEY,Rep,Going forward with the status quo is not going to cut it for the American people who are struggling today.
2012-10-03,ROMNEY,Rep,"I’m glad you raised that, and it’s a — it’s a critical issue."
2012-10-03,ROMNEY,Rep,"I think it’s not just an economic issue, I think it’s a moral issue."
2012-10-03,ROMNEY,Rep,"I think it’s, frankly, not moral for my generation to keep spending massively more than we take in, knowing those burdens are going to be passed on to the next generation and they’re going to be paying the interest and the principal all their lives."
2012-10-03,ROMNEY,Rep,"And the amount of debt we’re adding, at a trillion a year, is simply not moral."
2012-10-03,ROMNEY,Rep,So how do we deal with it?
2012-10-03,ROMNEY,Rep,"Well, mathematically, there are three ways that you can cut a deficit."
2012-10-03,ROMNEY,Rep,"One, of course, is to raise taxes."
2012-10-03,ROMNEY,Rep,Number two is to cut spending.
2012-10-03,ROMNEY,Rep,"And number is to grow the economy, because if more people work in a growing economy, they’re paying taxes, and you can get the job done that way."
2012-10-03,ROMNEY,Rep,The presidents would — president would prefer raising taxes.
2012-10-03,ROMNEY,Rep,I understand.
2012-10-03,ROMNEY,Rep,The problem with raising taxes is that it slows down the rate of growth.
2012-10-03,ROMNEY,Rep,And you could never quite get the job done.
2012-10-03,ROMNEY,Rep,I want to lower spending and encourage economic growth at the same time.
2012-10-03,ROMNEY,Rep,What things would I cut from spending?
2012-10-03,ROMNEY,Rep,"Well, first of all, I will eliminate all programs by this test, if they don’t pass it: Is the program so critical it’s worth borrowing money from China to pay for it?"
2012-10-03,ROMNEY,Rep,"And if not, I’ll get rid of it."
2012-10-03,ROMNEY,Rep,Obamacare’s on my list.
2012-10-03,ROMNEY,Rep,"I apologize, Mr."
2012-10-03,ROMNEY,Rep,"I use that term with all respect, by the way."
2012-10-03,ROMNEY,Rep,So I’ll get rid of that.
2012-10-03,ROMNEY,Rep,"I’m sorry, Jim, I’m going to stop the subsidy to PBS."
2012-10-03,ROMNEY,Rep,I’m going to stop other things.
2012-10-03,ROMNEY,Rep,"I like PBS, I love Big Bird."
2012-10-03,ROMNEY,Rep,"Actually like you, too."
2012-10-03,ROMNEY,Rep,But I’m not going to — I’m not going to keep on spending money on things to borrow money from China to pay for.
2012-10-03,ROMNEY,Rep,That’s number one.
2012-10-03,ROMNEY,Rep,"Number two, I’ll take programs that are currently good programs but I think could be run more efficiently at the state level and send them to the state."
2012-10-03,ROMNEY,Rep,"Number three, I’ll make government more efficient and to cut back the number of employees, combine some agencies and departments."
2012-10-03,ROMNEY,Rep,"My cutbacks will be done through attrition, by the way."
2012-10-03,ROMNEY,Rep,This is the approach we have to take to get America to a balanced budget.
2012-10-03,ROMNEY,Rep,The president said he’d cut the deficit in half.
2012-10-03,ROMNEY,Rep,"Unfortunately, he doubled it."
2012-10-03,ROMNEY,Rep,Trillion-dollar deficits for the last four years.
2012-10-03,ROMNEY,Rep,The president’s put it in place as much public debt — almost as much debt held by the public as al prior presidents combined.
2012-10-03,OBAMA,Dem,"When I walked into the Oval Office, I had more than a trillion-dollar deficit greeting me."
2012-10-03,OBAMA,Dem,And we know where it came from: two wars that were paid for on a credit card; two tax cuts that were not paid for; and a whole bunch of programs that were not paid for; and then a massive economic crisis.
2012-10-03,OBAMA,Dem,"And despite that, what we’ve said is, yes, we had to take some initial emergency measures to make sure we didn’t slip into a Great Depression, but what we’ve also said is, let’s make sure that we are cutting out those things that are not helping us grow."
2012-10-03,OBAMA,Dem,"So 77 government programs, everything from aircrafts that the Air Force had ordered but weren’t working very well, 18 government — 18 government programs for education that were well-intentioned, not weren’t helping kids learn, we went after medical fraud in Medicare and Medicaid very aggressively, more aggressively than ever before, and have saved tens of billions of dollars, $50 billion of waste taken out of the system."
2012-10-03,OBAMA,Dem,And I worked with Democrats and Republicans to cut a trillion dollars out of our discretionary domestic budget.
2012-10-03,OBAMA,Dem,That’s the largest cut in the discretionary domestic budget since Dwight Eisenhower.
2012-10-03,OBAMA,Dem,"Now, we all know that we’ve got to do more."
2012-10-03,OBAMA,Dem,And so I’ve put forward a specific $4 trillion deficit reduction plan.
2012-10-03,OBAMA,Dem,It’s on a website.
2012-10-03,OBAMA,Dem,"You can look at all the numbers, what cuts we make and what revenue we raise."
2012-10-03,OBAMA,Dem,"And the way we do it is $2.50 for every cut, we ask for $1 of additional revenue, paid for, as I indicated earlier, by asking those of us who have done very well in this country to contribute a little bit more to reduce the deficit."
2012-10-03,OBAMA,Dem,Governor Romney earlier mentioned the Bowles-Simpson commission.
2012-10-03,OBAMA,Dem,"Well, that’s how the commission — bipartisan commission that talked about how we should move forward suggested we have to do it, in a balanced way with some revenue and some spending cuts."
2012-10-03,OBAMA,Dem,And this is a major difference that Governor Romney and I have.
2012-10-03,OBAMA,Dem,"Let — let me just finish their point, because you’re looking for contrast."
2012-10-03,OBAMA,Dem,"You know, when Governor Romney stood on a stage with other Republican candidates for the nomination and he was asked, would you take $10 of spending cuts for just $1 of revenue?"
2012-10-03,OBAMA,Dem,And he said no.
2012-10-03,OBAMA,Dem,"Now, if you take such an unbalanced approach, then that means you are going to be gutting our investments in schools and education."
2012-10-03,OBAMA,Dem,It means that Governor Romney… (CROSSTALK)
2012-10-03,OBAMA,Dem,"… talked about Medicaid and how we could send it back to the states, but effectively this means a 30 percent cut in the primary program we help for seniors who are in nursing homes, for kids who are with disabilities."
2012-10-03,OBAMA,Dem,And — and that is not a right strategy for us to move forward.
2012-10-03,ROMNEY,Rep,"Simpson-Bowles, the president should have grabbed that."
2012-10-03,ROMNEY,Rep,I have my own plan.
2012-10-03,ROMNEY,Rep,It’s not the same as Simpson- Bowles.
2012-10-03,ROMNEY,Rep,"But in my view, the president should have grabbed it."
2012-10-03,ROMNEY,Rep,"If you wanted to make some adjustments to it, take it, go to Congress, fight for it."
2012-10-03,OBAMA,Dem,"That’s what we’ve done, made some adjustments to it, and we’re putting it forward before Congress right now, a $4 trillion plan…"
2012-10-03,ROMNEY,Rep,But you’ve been — but you’ve been president four years… (CROSSTALK)
2012-10-03,ROMNEY,Rep,You’ve been president four years.
2012-10-03,ROMNEY,Rep,You said you’d cut the deficit in half.
2012-10-03,ROMNEY,Rep,It’s now four years later.
2012-10-03,ROMNEY,Rep,We still have trillion-dollar deficits.
2012-10-03,ROMNEY,Rep,The CBO says we’ll have a trillion-dollar deficit each of the next four years.
2012-10-03,ROMNEY,Rep,"If you’re re-elected, we’ll get to a trillion-dollar debt."
2012-10-03,ROMNEY,Rep,"I mean, you have said before you’d cut the deficit in half."
2012-10-03,ROMNEY,Rep,And this — I love this idea of $4 trillion in cuts.
2012-10-03,ROMNEY,Rep,"You found $4 trillion of ways to reduce or to get closer to a balanced budget, except we still show trillion-dollar deficits every year."
2012-10-03,ROMNEY,Rep,That doesn’t get the job done.
2012-10-03,ROMNEY,Rep,"Let me come back and say, why is it that I don’t want to raise taxes?"
2012-10-03,ROMNEY,Rep,Why don’t I want to raise taxes on people?
2012-10-03,ROMNEY,Rep,"And actually, you said it back in 2010."
2012-10-03,ROMNEY,Rep,"You said, “Look, I’m going to extend the tax policies that we have now; I’m not going to raise taxes on anyone, because when the economy is growing slow like this, when we’re in recession, you shouldn’t raise taxes on anyone.” Well, the economy is still growing slow."
2012-10-03,ROMNEY,Rep,"As a matter of fact, it’s growing much more slowly now than when you made that statement."
2012-10-03,ROMNEY,Rep,"And so if you believe the same thing, you just don’t want to raise taxes on people."
2012-10-03,ROMNEY,Rep,And the reality is it’s not just wealthy people — you mentioned Donald Trump.
2012-10-03,ROMNEY,Rep,It’s not just Donald Trump you’re taxing.
2012-10-03,ROMNEY,Rep,It’s all those businesses that employ one-quarter of the workers in America; these small businesses that are taxed as individuals.
2012-10-03,ROMNEY,Rep,You raise taxes and you kill jobs.
2012-10-03,ROMNEY,Rep,"That’s why the National Federation of Independent Businesses said your plan will kill 700,000 jobs."
2012-10-03,ROMNEY,Rep,I don’t want to kill jobs in this environment.
2012-10-03,ROMNEY,Rep,I’ll make one more point.
2012-10-03,OBAMA,Dem,"Well, we’ve had this discussion before."
2012-10-03,OBAMA,Dem,There has to be revenue in addition to cuts.
2012-10-03,OBAMA,Dem,"Now, Governor Romney has ruled out revenue."
2012-10-03,OBAMA,Dem,He’s ruled out revenue.
2012-10-03,ROMNEY,Rep,"Look, the revenue I get is by more people working, getting higher pay, paying more taxes."
2012-10-03,ROMNEY,Rep,That’s how we get growth and how we balance the budget.
2012-10-03,ROMNEY,Rep,"But the idea of taxing people more, putting more people out of work, you’ll never get there."
2012-10-03,ROMNEY,Rep,You’ll never balance the budget by raising taxes.
2012-10-03,ROMNEY,Rep,Spain — Spain spends 42 percent of their total economy on government.
2012-10-03,ROMNEY,Rep,We’re now spending 42 percent of our economy on government.
2012-10-03,ROMNEY,Rep,I don’t want to go down the path to Spain.
2012-10-03,ROMNEY,Rep,I want to go down the path of growth that puts Americans to work with more money coming in because they’re working.
2012-10-03,OBAMA,Dem,"If — if we’re serious, we’ve got to take a balanced, responsible approach."
2012-10-03,OBAMA,Dem,"And by the way, this is not just when it comes to individual taxes."
2012-10-03,OBAMA,Dem,Let’s talk about corporate taxes.
2012-10-03,OBAMA,Dem,"Now, I’ve identified areas where we can, right away, make a change that I believe would actually help the economy."
2012-10-03,OBAMA,Dem,The oil industry gets $4 billion a year in corporate welfare.
2012-10-03,OBAMA,Dem,"Basically, they get deductions that those small businesses that Governor Romney refers to, they don’t get."
2012-10-03,OBAMA,Dem,"Now, does anybody think that ExxonMobil needs some extra money, when they’re making money every time you go to the pump?"
2012-10-03,OBAMA,Dem,Why wouldn’t we want to eliminate that?
2012-10-03,OBAMA,Dem,Why wouldn’t we eliminate tax breaks for corporate jets?
