date,speaker,party,sentence
2004-10-13,BUSH,Rep,Today in America more minorities own a home than ever before.
2004-10-13,BUSH,Rep,"And that's hopeful, and that's positive."
2004-10-13,BUSH,Rep,"First, my faith plays a lot—a big part in my life."
2004-10-13,BUSH,Rep,"And that's— when I was answering that question, what I was really saying to the person was that I pray a lot, and I do."
2004-10-13,BUSH,Rep,And my faith is a very—it's very personal.
2004-10-13,BUSH,Rep,I pray for strength.
2004-10-13,BUSH,Rep,I pray for wisdom.
2004-10-13,BUSH,Rep,I pray for our troops in harm's way.
2004-10-13,BUSH,Rep,I pray for my family.
2004-10-13,BUSH,Rep,I pray for my little girls.
2004-10-13,BUSH,Rep,"But I'm mindful, in a free society, that people can worship if they want to or not."
2004-10-13,BUSH,Rep,You're equally an American if you choose to worship an Almighty and if you choose not to.
2004-10-13,BUSH,Rep,"If you're a Christian, Jew, or Muslim, you're equally an American."
2004-10-13,BUSH,Rep,"That's the great thing about America, is the right to worship the way you see fit."
2004-10-13,BUSH,Rep,Prayer and religion sustain me.
2004-10-13,BUSH,Rep,I've received calmness in the storms of the Presidency.
2004-10-13,BUSH,Rep,I love the fact that people pray for me and my family all around the country.
2004-10-13,BUSH,Rep,"Somebody asked me one time, ""Well, how do you know?"" I said, ""I just feel it."" Religion is an important part."
2004-10-13,BUSH,Rep,"I never want to impose my religion on anybody else, but when I make decisions, I stand on principle."
2004-10-13,BUSH,Rep,And the principles are derived from who I am.
2004-10-13,BUSH,Rep,I believe we ought to love our neighbor like we love ourself.
2004-10-13,BUSH,Rep,"That's manifested in public policy through the Faith-Based Initiative, where we've unleashed the armies of compassion to help seal—heal people who hurt."
2004-10-13,BUSH,Rep,I believe that God wants everybody to be free.
2004-10-13,BUSH,Rep,That's what I believe.
2004-10-13,BUSH,Rep,And that's part of my foreign policy.
2004-10-13,BUSH,Rep,"In Afghanistan, I believe that the freedom there is a gift from the Almighty, and I can't tell you how encouraged I am to see freedom on the march."
2004-10-13,BUSH,Rep,"And so my principles that I make decisions on are a part of me, and religion is a part of me."
2004-10-13,KERRY,Dem,"Well, I respect everything that the President has said, and certainly I respect his faith."
2004-10-13,KERRY,Dem,"I think it's important, and I share it."
2004-10-13,KERRY,Dem,I think that he just said that freedom is a gift from the Almighty.
2004-10-13,KERRY,Dem,Everything is a gift from the Almighty.
2004-10-13,KERRY,Dem,"And as I measure the words of the Bible—and we all do; different people measure different things, the Koran, the Torah, or— Native Americans who gave me a blessing the other day had their own special sense of connectedness to a higher being, and people all find their ways to express it."
2004-10-13,KERRY,Dem,"I was taught—I went to a church school, and I was taught that the two greatest commandments are ""Love the Lord, your God, with all your mind, your body, and your soul"" and ""Love your neighbor as yourself."" And frankly, I think we have a lot more loving of our neighbor to do in this country and on this planet."
2004-10-13,KERRY,Dem,We have a separate and unequal school system in the United States of America.
2004-10-13,KERRY,Dem,"There's one for the people who have, and there's one for the people who don't have."
2004-10-13,KERRY,Dem,And we're struggling with that today.
2004-10-13,KERRY,Dem,The President and I have a difference of opinion about how we live out our sense of our faith.
2004-10-13,KERRY,Dem,I talked about it earlier when I talked about the works and faith without works being dead.
2004-10-13,KERRY,Dem,I think we've got a lot more work to do.
2004-10-13,KERRY,Dem,"And as President, I will always respect everybody's right to practice religion as they choose or not to practice, because that's part of America."
2004-10-13,KERRY,Dem,"Well, very much so."
2004-10-13,KERRY,Dem,"Let me pay a compliment to the President, if I may."
2004-10-13,KERRY,Dem,"I think in those days after 9/11, I thought the President did a terrific job."
2004-10-13,KERRY,Dem,And I really was moved as well as impressed by the speech that he gave to the Congress.
2004-10-13,KERRY,Dem,"And I think the hug Tom Daschle gave him at that moment was about as genuine a sense of there being no Democrats, no Republicans; we were all just Americans."
2004-10-13,KERRY,Dem,That's where we were.
2004-10-13,KERRY,Dem,That's not where we are today.
2004-10-13,KERRY,Dem,"I regret to say that the President, who called himself a uniter, not a divider, is now presiding over the most divided America in the recent memory of our country."
2004-10-13,KERRY,Dem,I've never seen such ideological squabbles in the Congress of the United States.
2004-10-13,KERRY,Dem,I've never seen members of a party locked out of meetings the way they're locked out today.
2004-10-13,KERRY,Dem,"We have to change that, and as President, I am committed to changing that."
2004-10-13,KERRY,Dem,I don't care if the idea comes from the other side or this side.
2004-10-13,KERRY,Dem,I think we have to come together and work to change it.
2004-10-13,KERRY,Dem,And I've done that.
2004-10-13,KERRY,Dem,"Over 20 years in the United States Senate, I've worked with John McCain, who's sitting here."
2004-10-13,KERRY,Dem,I've worked with other colleagues.
2004-10-13,KERRY,Dem,I've reached across the aisle.
2004-10-13,KERRY,Dem,"I've tried to find the common ground, because that's what makes us strong as Americans."
2004-10-13,KERRY,Dem,"And if Americans trust me with the Presidency, I can pledge to you, we will have the most significant effort—openly, not secret meetings in the White House with special interests, not ideologically driven efforts to push people aside, but a genuine effort to try to restore America's hope and possibilities by bringing people together."
2004-10-13,KERRY,Dem,"And one of the ways we're going to do it is, I'm going to work with my friend John McCain to further campaign finance reform so we get these incredible amounts of money out of the system and open it up to average people so America is really represented by the people who make up America."
2004-10-13,BUSH,Rep,My biggest disappointment in Washington is how partisan the town is.
2004-10-13,BUSH,Rep,"I had a record of working with Republicans and Democrats as the Governor of Texas, and I was hopeful to be able to do the same thing."
2004-10-13,BUSH,Rep,And we made good progress early on.
2004-10-13,BUSH,Rep,"The No Child Left Behind Act, incredibly enough, was good work between me and my administration and people like Senator Ted Kennedy."
2004-10-13,BUSH,Rep,And we worked together with Democrats to relieve the tax burden on the middle class and all who pay taxes in order to make sure this economy continues to grow.
2004-10-13,BUSH,Rep,"But Washington is a tough town, and the way I view it is there's a lot of entrenched special interests there, people who are on one side of the issue or another, and they spend enormous sums of money, and they convince different Senators to tout their way or different Congressmen to talk about their issue, and they dig in."
2004-10-13,BUSH,Rep,I'll continue in the 4 years to continue to try to work to do so.
2004-10-13,BUSH,Rep,My opponent said this is a bitterly divided time.
2004-10-13,BUSH,Rep,It was pretty divided in the 2000 election.
2004-10-13,BUSH,Rep,"So, in other words, it's pretty divided during the 1990s as well."
2004-10-13,BUSH,Rep,"We're just in a period, and we've got to work to bring it out."
2004-10-13,BUSH,Rep,"My opponent keeps mentioning John McCain, and I'm glad he did."
2004-10-13,BUSH,Rep,"John McCain is for me for President because he understands I have the right view in winning the war on terror and that my plan will succeed in Iraq, and my opponent has got a plan of retreat and defeat in Iraq."
2004-10-13,BUSH,Rep,To listen to them— —to stand up straight and not scowl.
2004-10-13,BUSH,Rep,I love the strong women around me.
2004-10-13,BUSH,Rep,I can't tell you how much I love my wife and our daughters.
2004-10-13,BUSH,Rep,"I am— you know, it's really interesting, I tell the people on the campaign trail, when I asked Laura to marry me, she said, ""Fine, just so long as I never have to give a speech."" I said, ""Okay, you got a deal."" Fortunately, she didn't hold me to that deal, and she's out campaigning, along with our girls, and she speaks English a lot better than I do."
2004-10-13,BUSH,Rep,I think people understand what she's saying.
2004-10-13,BUSH,Rep,"But they see a compassionate, strong, great First Lady in Laura Bush."
2004-10-13,BUSH,Rep,"I can't tell you how lucky I am when I met her in the backyard at Joe and Jan O'Neill in Midland, Texas."
2004-10-13,BUSH,Rep,It was the classic backyard barbecue.
2004-10-13,BUSH,Rep,"O'Neill said, ""Come on over."
2004-10-13,BUSH,Rep,"I think you'll find somebody who might interest you."" So I said, ""All right,"" popped over there."
2004-10-13,BUSH,Rep,"There was only four of us there, and not only did she interest me, I guess you could say it was love at first sight."
2004-10-13,KERRY,Dem,"Well, I guess the President and you and I are three examples of lucky people who married up."
2004-10-13,KERRY,Dem,And some would say maybe me more so than others.
2004-10-13,KERRY,Dem,But I can take it.
2004-10-13,KERRY,Dem,"Can I say, if I could just say a word about a woman that you didn't ask about, but my mom passed away a couple years ago, just before I was deciding to run."
