date,year,change_democrats,change_republicans,pre_democrats,pre_republicans,sample1,Immigration,ForeignPolicy,AbortionRights,incumbent_democrat,aggressive_words_d,aggressive_words_r,discriminatory_words_d,discriminatory_words_r,inflammatory_words_d,inflammatory_words_r,aggressive_words,inflammatory_words,discriminatory_words,debate_date
2012-10-03,2012,1.0,-9.0,47.0,49.0,766.0,1,1,0,1.0,64.0,66.0,0.0,0.0,14.0,2.0,130.0,16.0,0.0,2012-10-03
2012-10-16,2012,1.0,-9.0,47.0,49.0,766.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-16,2012,1.0,-9.0,47.0,49.0,766.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-11,2012,1.0,-9.0,47.0,49.0,766.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-03,2012,1.0,-9.0,47.0,49.0,766.0,1,1,0,1.0,64.0,66.0,0.0,0.0,14.0,2.0,130.0,16.0,0.0,2012-10-03
2012-10-16,2012,-1.0,7.0,48.0,40.0,816.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-11,2012,-1.0,7.0,48.0,40.0,816.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-03,2012,-1.0,7.0,48.0,40.0,816.0,1,1,0,1.0,64.0,66.0,0.0,0.0,14.0,2.0,130.0,16.0,0.0,2012-10-03
2012-10-03,2012,1.0,-1.0,47.0,47.0,790.0,1,1,0,1.0,64.0,66.0,0.0,0.0,14.0,2.0,130.0,16.0,0.0,2012-10-03
2012-10-16,2012,1.0,-1.0,47.0,47.0,790.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-11,2012,1.0,-1.0,47.0,47.0,790.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-03,2012,2.0,1.0,48.0,46.0,800.0,1,1,0,1.0,64.0,66.0,0.0,0.0,14.0,2.0,130.0,16.0,0.0,2012-10-03
2012-10-16,2012,2.0,1.0,48.0,46.0,800.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-11,2012,2.0,1.0,48.0,46.0,800.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-16,2012,-5.0,1.0,50.0,47.0,1402.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-03,2012,-5.0,1.0,50.0,47.0,1402.0,1,1,0,1.0,64.0,66.0,0.0,0.0,14.0,2.0,130.0,16.0,0.0,2012-10-03
2012-10-03,2012,-5.0,1.0,50.0,47.0,1402.0,1,1,0,1.0,64.0,66.0,0.0,0.0,14.0,2.0,130.0,16.0,0.0,2012-10-03
2012-10-16,2012,-5.0,1.0,50.0,47.0,1402.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-11,2012,-5.0,1.0,50.0,47.0,1402.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-03,2012,0.0,-1.0,45.0,48.0,839.0,1,1,0,1.0,64.0,66.0,0.0,0.0,14.0,2.0,130.0,16.0,0.0,2012-10-03
2012-10-11,2012,0.0,-1.0,45.0,48.0,839.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-03,2012,0.0,-1.0,45.0,48.0,839.0,1,1,0,1.0,64.0,66.0,0.0,0.0,14.0,2.0,130.0,16.0,0.0,2012-10-03
2012-10-22,2012,0.0,-1.0,45.0,48.0,839.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,0.0,-1.0,45.0,48.0,839.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,0.0,-1.0,45.0,48.0,839.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,0.0,-1.0,45.0,48.0,839.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-11,2012,4.0,1.0,45.0,47.0,1000.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-22,2012,4.0,1.0,45.0,47.0,1000.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,4.0,1.0,45.0,47.0,1000.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,-2.0,0.0,49.0,48.0,1000.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,-2.0,0.0,49.0,48.0,1000.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-11,2012,-2.0,0.0,49.0,48.0,1000.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-22,2012,-5.0,-4.0,47.0,48.0,1000.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-11,2012,-5.0,-4.0,47.0,48.0,1000.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-16,2012,-5.0,-4.0,47.0,48.0,1000.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-16,2012,3.0,0.0,42.0,44.0,930.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,3.0,0.0,42.0,44.0,930.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-11,2012,3.0,0.0,42.0,44.0,930.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-22,2012,2.0,3.0,45.0,44.0,908.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,2.0,3.0,45.0,44.0,908.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-11,2012,2.0,3.0,45.0,44.0,908.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-22,2012,1.0,0.0,47.0,47.0,563.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,1.0,0.0,47.0,47.0,563.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-11,2012,1.0,0.0,47.0,47.0,563.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-22,2012,2.0,-2.0,48.0,47.0,713.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-11,2012,2.0,-2.0,48.0,47.0,713.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-16,2012,2.0,-2.0,48.0,47.0,713.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-16,2012,-3.0,2.0,50.0,45.0,1495.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-11,2012,-3.0,2.0,50.0,45.0,1495.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-22,2012,-3.0,2.0,50.0,45.0,1495.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-22,2012,-1.0,-1.0,47.0,47.0,1128.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-11,2012,-1.0,-1.0,47.0,47.0,1128.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-16,2012,-1.0,-1.0,47.0,47.0,1128.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-16,2012,-1.0,4.0,46.0,46.0,921.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,-1.0,4.0,46.0,46.0,921.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-11,2012,-1.0,4.0,46.0,46.0,921.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-11,2012,2.0,-8.0,45.0,50.0,2294.0,0,0,0,1.0,50.0,78.0,0.0,2.0,8.0,16.0,128.0,24.0,2.0,2012-10-11
2012-10-16,2012,2.0,-8.0,45.0,50.0,2294.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-16,2012,2.0,-8.0,45.0,50.0,2294.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,2.0,-8.0,45.0,50.0,2294.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-22,2012,2.0,-8.0,45.0,50.0,2294.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,1.0,6.0,47.0,42.0,1000.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,1.0,6.0,47.0,42.0,1000.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-22,2012,1.0,6.0,47.0,42.0,1000.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,1.0,6.0,47.0,42.0,1000.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,-6.0,-7.0,48.0,48.0,1000.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,-6.0,-7.0,48.0,48.0,1000.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-16,2012,-6.0,-7.0,48.0,48.0,1000.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,-6.0,-7.0,48.0,48.0,1000.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-22,2012,8.0,6.0,42.0,41.0,2709.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,8.0,6.0,42.0,41.0,2709.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-16,2012,-2.0,0.0,50.0,47.0,1475.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,-2.0,0.0,50.0,47.0,1475.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-22,2012,-2.0,0.0,48.0,47.0,,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,-2.0,0.0,48.0,47.0,,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-16,2012,-3.0,-3.0,46.0,47.0,937.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,-3.0,-3.0,46.0,47.0,937.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-22,2012,6.0,6.0,43.0,44.0,2700.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,6.0,6.0,43.0,44.0,2700.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,-1.0,-2.0,49.0,50.0,1417.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,-1.0,-2.0,49.0,50.0,1417.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,2.0,-1.0,48.0,48.0,2345.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,2.0,-1.0,48.0,48.0,2345.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,-1.0,2.0,50.0,47.0,693.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,-1.0,2.0,50.0,47.0,693.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,-2.0,-2.0,49.0,49.0,1000.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,-2.0,-2.0,49.0,49.0,1000.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-16,2012,1.0,2.0,47.0,47.0,1500.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,1.0,2.0,47.0,47.0,1500.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-22,2012,1.0,-6.0,48.0,49.0,,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,1.0,-6.0,48.0,49.0,,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,-0.20000000298023224,5.099999904632568,49.0,43.0,,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-16,2012,-0.20000000298023224,5.099999904632568,49.0,43.0,,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-16,2012,1.2000007629394531,0.9000015258789062,48.79999923706055,48.099998474121094,712.0,1,1,0,1.0,70.0,78.0,0.0,0.0,4.0,8.0,148.0,12.0,0.0,2012-10-16
2012-10-22,2012,1.2000007629394531,0.9000015258789062,48.79999923706055,48.099998474121094,712.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-22,2012,-1.0,-6.0,50.0,49.0,1000.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-22,2012,-1.0,-6.0,50.0,49.0,1000.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-22,2012,-6.0,-1.0,49.0,43.0,1000.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2012-10-22,2012,5.0,2.0,43.0,42.0,872.0,1,1,0,1.0,76.0,76.0,0.0,0.0,16.0,8.0,152.0,24.0,0.0,2012-10-22
2016-09-26,2016,-7.0,-6.0,51.0,44.0,1041.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,-1.0,8.0,44.0,38.0,2726.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,7.0,4.0,43.0,46.0,3386.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,7.0,4.0,43.0,46.0,3386.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,-1.0,-5.0,50.0,50.0,933.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,-1.0,-5.0,50.0,50.0,933.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,0.0,-1.0,49.0,45.0,911.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,0.0,-1.0,49.0,45.0,911.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,-2.0,-3.0,49.0,44.0,609.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,3.0,3.0,47.0,41.0,26925.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,-1.0,-1.0,50.0,44.0,1217.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,2.0,2.0,49.0,43.0,1213.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,-7.0,-8.0,51.0,45.0,1239.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,4.0,6.0,44.0,37.0,911.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,-5.0,4.0,48.0,43.0,2275.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,1.0,-3.0,43.0,47.0,1338.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,1.0,-3.0,43.0,47.0,1338.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-10-04,2016,1.0,-3.0,43.0,47.0,1338.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-10-04,2016,6.0,0.0,44.0,44.0,1064.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-09-26,2016,6.0,0.0,44.0,44.0,1064.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-10-04,2016,-2.0,0.0,50.0,44.0,896.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-09-26,2016,-2.0,0.0,50.0,44.0,896.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,0.0,-1.0,48.0,44.0,971.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,0.0,-1.0,48.0,44.0,971.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-10-04,2016,0.0,-1.0,48.0,44.0,971.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-10-09,2016,3.0,1.0,48.0,43.0,23329.0,1,0,0,1.0,54.0,92.0,2.0,4.0,10.0,76.0,146.0,86.0,6.0,2016-10-09
2016-09-26,2016,3.0,1.0,48.0,43.0,23329.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-10-04,2016,3.0,1.0,48.0,43.0,23329.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-09-26,2016,-2.0,-6.0,51.0,44.0,886.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-10-04,2016,-2.0,-6.0,51.0,44.0,886.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-10-09,2016,-2.0,-6.0,51.0,44.0,886.0,1,0,0,1.0,54.0,92.0,2.0,4.0,10.0,76.0,146.0,86.0,6.0,2016-10-09
2016-10-09,2016,3.0,0.0,49.0,38.0,447.0,1,0,0,1.0,54.0,92.0,2.0,4.0,10.0,76.0,146.0,86.0,6.0,2016-10-09
2016-09-26,2016,3.0,0.0,49.0,38.0,447.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-10-04,2016,3.0,0.0,49.0,38.0,447.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-09-26,2016,-8.0,-1.0,52.0,38.0,2363.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-10-09,2016,-8.0,-1.0,52.0,38.0,2363.0,1,0,0,1.0,54.0,92.0,2.0,4.0,10.0,76.0,146.0,86.0,6.0,2016-10-09
2016-10-04,2016,-8.0,-1.0,52.0,38.0,2363.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-10-04,2016,6.0,3.0,44.0,37.0,806.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-09-26,2016,6.0,3.0,44.0,37.0,806.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-10-09,2016,6.0,3.0,44.0,37.0,806.0,1,0,0,1.0,54.0,92.0,2.0,4.0,10.0,76.0,146.0,86.0,6.0,2016-10-09
2016-09-26,2016,-7.0,5.0,50.0,40.0,2969.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-10-04,2016,-7.0,5.0,50.0,40.0,2969.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-10-09,2016,-7.0,5.0,50.0,40.0,2969.0,1,0,0,1.0,54.0,92.0,2.0,4.0,10.0,76.0,146.0,86.0,6.0,2016-10-09
2016-10-09,2016,6.0,-4.0,43.0,45.0,917.0,1,0,0,1.0,54.0,92.0,2.0,4.0,10.0,76.0,146.0,86.0,6.0,2016-10-09
2016-10-04,2016,6.0,-4.0,43.0,45.0,917.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-09-26,2016,6.0,-4.0,43.0,45.0,917.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-10-04,2016,-9.0,4.0,49.0,41.0,1004.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-09-26,2016,-9.0,4.0,49.0,41.0,1004.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-10-09,2016,-9.0,4.0,49.0,41.0,1004.0,1,0,0,1.0,54.0,92.0,2.0,4.0,10.0,76.0,146.0,86.0,6.0,2016-10-09
2016-10-04,2016,10.0,1.0,40.0,45.0,740.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-10-09,2016,10.0,1.0,40.0,45.0,740.0,1,0,0,1.0,54.0,92.0,2.0,4.0,10.0,76.0,146.0,86.0,6.0,2016-10-09
2016-09-26,2016,10.0,1.0,40.0,45.0,740.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,1.0,-5.0,50.0,46.0,905.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-10-04,2016,1.0,-5.0,50.0,46.0,905.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-10-09,2016,1.0,-5.0,50.0,46.0,905.0,1,0,0,1.0,54.0,92.0,2.0,4.0,10.0,76.0,146.0,86.0,6.0,2016-10-09
2016-10-04,2016,-7.0,4.0,51.0,41.0,2946.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-09-26,2016,-7.0,4.0,51.0,41.0,2946.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-09-26,2016,-7.0,4.0,51.0,41.0,2946.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-10-09,2016,-7.0,4.0,51.0,41.0,2946.0,1,0,0,1.0,54.0,92.0,2.0,4.0,10.0,76.0,146.0,86.0,6.0,2016-10-09
2016-10-09,2016,-7.0,4.0,51.0,41.0,2946.0,1,0,0,1.0,54.0,92.0,2.0,4.0,10.0,76.0,146.0,86.0,6.0,2016-10-09
2016-10-09,2016,9.0,-4.0,44.0,45.0,726.0,1,0,0,1.0,54.0,92.0,2.0,4.0,10.0,76.0,146.0,86.0,6.0,2016-10-09
2016-10-04,2016,9.0,-4.0,44.0,45.0,726.0,0,0,0,1.0,72.0,78.0,8.0,2.0,30.0,30.0,150.0,60.0,10.0,2016-10-04
2016-09-26,2016,9.0,-4.0,44.0,45.0,726.0,1,0,0,1.0,70.0,92.0,0.0,2.0,12.0,42.0,162.0,54.0,2.0,2016-09-26
2016-10-09,2016,-2.0,2.0,53.0,41.0,24804.0,1,0,0,1.0,54.0,92.0,2.0,4.0,10.0,76.0,146.0,86.0,6.0,2016-10-09
